periodo,estu_tipodocumento,estu_consecutivo,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_cod_dane_establecimiento,cole_cod_dane_sede,cole_cod_depto_ubicacion,cole_cod_mcpio_ubicacion,cole_codigo_icfes,cole_depto_ubicacion,cole_genero,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,cole_nombre_establecimiento,cole_nombre_sede,cole_sede_principal,estu_cod_depto_presentacion,estu_cod_mcpio_presentacion,estu_cod_reside_depto,estu_cod_reside_mcpio,estu_depto_presentacion,estu_depto_reside,estu_estadoinvestigacion,estu_estudiante,estu_fechanacimiento,estu_genero,estu_mcpio_presentacion,estu_mcpio_reside,estu_nacionalidad,estu_pais_reside,estu_privado_libertad,fami_cuartoshogar,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,desemp_ingles,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global,semestre_prueba
20181,TI,SB11201810007186,URBANO,No,B,ACADEMICO,311001010820,311001010820,11,11001,21899,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL SAN BARTOLOME LA MERCED,COL SAN BARTOLOME LA MERCED,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-07-31,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,79.0,64.0,65,67,69,336,1
20181,TI,SB11201810007186,URBANO,No,B,ACADEMICO,311001010820,311001010820,11,11001,21899,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL SAN BARTOLOME LA MERCED,COL SAN BARTOLOME LA MERCED,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-07-31,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,79.0,64.0,65,67,69,336,1
20181,CC,SB11201810032531,URBANO,No,B,ACADEMICO,376001038478,376001038478,76,76001,106740,VALLE,MIXTO,NOCHE,CALI,NO OFICIAL,CENTRO DE ESTUDIOS ACADEMICOS C.E.A,CENTRO DE ESTUDIOS ACADEMICOS C.E.A,Si,76.0,76001.0,76.0,76122.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-01-27,M,CALI,CAICEDONIA,COLOMBIA,COLOMBIA,No,SEIS O MAS,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,5 A 6,No,No,Si,Si,A-,41.0,46.0,50,46,50,237,1
20181,CC,SB11201810024574,URBANO,No,A,ACADEMICO,311265001012,311265001012,11,11001,56077,BOGOTA,MIXTO,MANANA,BOGOTA D.C.,NO OFICIAL,GIMN JUVENIL SANTA CATALINA,GIMN JUVENIL SANTA CATALINA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-07-26,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,5 A 6,No,Si,Si,Si,A1,57.0,48.0,48,50,58,257,1
20181,TI,SB11201810032669,URBANO,No,A,ACADEMICO,108001076553,108001076553,8,8001,192922,ATLANTICO,MIXTO,NOCHE,BARRANQUILLA,OFICIAL,INSTITUCION EDUCATIVA DISTRITAL DE LAS NIEVES,I.E. DISTRITAL DE LAS NIEVES - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,2000-03-02,F,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) INCOMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 1,9 O MAS,No,Si,No,Si,A-,36.0,52.0,40,42,52,228,1
20181,TI,SB11201810030231,RURAL,Si,B,ACADEMICO,425175000969,425175000969,25,25175,94250,CUNDINAMARCA,MIXTO,COMPLETA,CHIA,NO OFICIAL,GIMNASIO LOS CAOBOS,GIMN LOS CAOBOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-07-14,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B1,78.0,79.0,71,77,76,380,1
20181,TI,SB11201810030231,RURAL,Si,B,ACADEMICO,425175000969,425175000969,25,25175,94250,CUNDINAMARCA,MIXTO,COMPLETA,CHIA,NO OFICIAL,GIMNASIO LOS CAOBOS,GIMN LOS CAOBOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-07-14,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B1,78.0,79.0,71,77,76,380,1
20181,CC,SB11201810026509,URBANO,No,B,ACADEMICO,376001041509,376001041509,76,76001,119768,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COL LOS ANDES N 2,COLEGIO LOS ANDES N 2,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-03-23,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) COMPLETA,PRIMARIA INCOMPLETA,ESTRATO 3,1 A 2,No,Si,Si,Si,A-,42.0,43.0,46,46,58,239,1
20181,TI,SB11201810029895,URBANO,Desconocido,B,ACADEMICO,376001041761,376001041761,76,76001,130138,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO SANTA ISABEL DE HUNGRIA - CIUDAD 2000,FUND COL SANTA ISABEL DE HUNGRIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-11-23,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,PRIMARIA COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,A1,53.0,54.0,54,60,64,288,1
20181,TI,SB11201810029895,URBANO,Desconocido,B,ACADEMICO,376001041761,376001041761,76,76001,130138,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO SANTA ISABEL DE HUNGRIA - CIUDAD 2000,FUND COL SANTA ISABEL DE HUNGRIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-11-23,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,PRIMARIA COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,A1,53.0,54.0,54,60,64,288,1
20181,TI,SB11201810016481,URBANO,No,B,TECNICO,376001012789,376001012789,76,76001,100552,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COL TECNICO MARIA ELVINIA,COL TECNICO MARIA ELVINIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-06-28,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A2,60.0,63.0,58,63,68,314,1
20181,TI,SB11201810016481,URBANO,No,B,TECNICO,376001012789,376001012789,76,76001,100552,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COL TECNICO MARIA ELVINIA,COL TECNICO MARIA ELVINIA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-06-28,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A2,60.0,63.0,58,63,68,314,1
20181,TI,SB11201810003335,URBANO,Si,B,ACADEMICO,308001101153,308001101153,8,8573,46557,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO BRITANICO INTERNACIONAL,COLEGIO BRITANICO INTERNACIONAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,2000-05-24,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,EDUCACION PROFESIONAL COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,81.0,72.0,65,68,64,342,1
20181,TI,SB11201810003335,URBANO,Si,B,ACADEMICO,308001101153,308001101153,8,8573,46557,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO BRITANICO INTERNACIONAL,COLEGIO BRITANICO INTERNACIONAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,2000-05-24,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,EDUCACION PROFESIONAL COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,81.0,72.0,65,68,64,342,1
20181,TI,SB11201810000524,URBANO,No,B,TECNICO/ACADEMICO,319001002054,319001002054,19,19001,39461,CAUCA,MASCULINO,COMPLETA,POPAYAN,NO OFICIAL,SEMINARIO MENOR ARQUIDIOCESANO,SEMINARIO MENOR ARQUIDIOCESANO,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-02-05,M,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 3,3 A 4,Si,Si,Si,Si,B1,71.0,69.0,67,68,59,331,1
20181,TI,SB11201810000524,URBANO,No,B,TECNICO/ACADEMICO,319001002054,319001002054,19,19001,39461,CAUCA,MASCULINO,COMPLETA,POPAYAN,NO OFICIAL,SEMINARIO MENOR ARQUIDIOCESANO,SEMINARIO MENOR ARQUIDIOCESANO,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-02-05,M,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 3,3 A 4,Si,Si,Si,Si,B1,71.0,69.0,67,68,59,331,1
20181,CC,SB11201810040525,RURAL,No,B,ACADEMICO,425377800011,425377800011,25,25377,95414,CUNDINAMARCA,MIXTO,COMPLETA,LA CALERA,NO OFICIAL,COLEGIO HACIENDA LOS ALCAPARROS,COL. HACIENDA LOS ALCAPARROS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-02-23,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,77.0,63,66,74,355,1
20181,CC,SB11201810040525,RURAL,No,B,ACADEMICO,425377800011,425377800011,25,25377,95414,CUNDINAMARCA,MIXTO,COMPLETA,LA CALERA,NO OFICIAL,COLEGIO HACIENDA LOS ALCAPARROS,COL. HACIENDA LOS ALCAPARROS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-02-23,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,77.0,63,66,74,355,1
20181,CC,SB11201810070664,URBANO,No,OTRO,ACADEMICO,366001006694,366001006694,66,66001,86967,RISARALDA,MIXTO,NOCHE,PEREIRA,NO OFICIAL,LICEO ANDINO,COL LIC ANDINO,Si,17.0,17001.0,66.0,66001.0,CALDAS,RISARALDA,PRESENTE CON LECTURA TARDIA,ESTUDIANTE,1999-03-27,M,MANIZALES,PEREIRA,COLOMBIA,COLOMBIA,No,CUATRO,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,No,Si,A2,65.0,59.0,57,59,61,297,1
20181,TI,SB11201810016954,URBANO,Si,B,ACADEMICO,311848000324,311848000324,11,11001,34306,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO COLOMBO GALES,COL COLOMBO GALES,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-11-11,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,B1,77.0,74.0,74,66,68,355,1
20181,TI,SB11201810016954,URBANO,Si,B,ACADEMICO,311848000324,311848000324,11,11001,34306,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO COLOMBO GALES,COL COLOMBO GALES,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-11-11,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,B1,77.0,74.0,74,66,68,355,1
20181,TI,SB11201810021557,URBANO,No,B,ACADEMICO,376001010417,376001010417,76,76001,36889,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO LOS ANGELES DEL NORTE,COLEGIO LOS ANGELES DEL NORTE,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-09-17,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,67.0,71.0,67,64,67,336,1
20181,TI,SB11201810021557,URBANO,No,B,ACADEMICO,376001010417,376001010417,76,76001,36889,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO LOS ANGELES DEL NORTE,COLEGIO LOS ANGELES DEL NORTE,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-09-17,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,67.0,71.0,67,64,67,336,1
20181,TI,SB11201810043676,URBANO,No,A,ACADEMICO,366170002886,366170002886,66,66170,66480,RISARALDA,MIXTO,SABATINA,DOSQUEBRADAS,NO OFICIAL,CENTRO EDUCATIVO CIENCIA,CENTRO EDUCATIVO CIENCIA - SEDE PRINCIPAL,Si,68.0,68001.0,68.0,68001.0,SANTANDER,SANTANDER,PUBLICAR,ESTUDIANTE,2000-06-19,M,BUCARAMANGA,BUCARAMANGA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 4,5 A 6,No,Si,Si,Si,A1,51.0,51.0,56,40,57,255,1
20181,TI,SB11201810003801,URBANO,Si,B,ACADEMICO,320001002753,320001002753,20,20001,39172,CESAR,MIXTO,COMPLETA,VALLEDUPAR,NO OFICIAL,COL. FUND.   BILING . DE VALLEDUPAR,COL. FUND.   BILING . DE VALLEDUPAR,Si,20.0,20001.0,20.0,20001.0,CESAR,CESAR,PUBLICAR,ESTUDIANTE,1999-12-16,F,VALLEDUPAR,VALLEDUPAR,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,80.0,84.0,77,77,79,397,1
20181,TI,SB11201810003801,URBANO,Si,B,ACADEMICO,320001002753,320001002753,20,20001,39172,CESAR,MIXTO,COMPLETA,VALLEDUPAR,NO OFICIAL,COL. FUND.   BILING . DE VALLEDUPAR,COL. FUND.   BILING . DE VALLEDUPAR,Si,20.0,20001.0,20.0,20001.0,CESAR,CESAR,PUBLICAR,ESTUDIANTE,1999-12-16,F,VALLEDUPAR,VALLEDUPAR,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,80.0,84.0,77,77,79,397,1
20181,CC,SB11201810001862,URBANO,Si,B,ACADEMICO,311848000693,311848000693,11,11001,19505,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-06-12,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,78.0,62.0,63,58,65,316,1
20181,CC,SB11201810001862,URBANO,Si,B,ACADEMICO,311848000693,311848000693,11,11001,19505,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-06-12,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,78.0,62.0,63,58,65,316,1
20181,TI,SB11201810005493,URBANO,Si,B,ACADEMICO,311001042667,311001042667,11,11001,79285,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,GIMN FONTANA,GIMN FONTANA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-06-28,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,UNO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,78.0,58.0,57,58,68,308,1
20181,TI,SB11201810005493,URBANO,Si,B,ACADEMICO,311001042667,311001042667,11,11001,79285,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,GIMN FONTANA,GIMN FONTANA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-06-28,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,UNO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,78.0,58.0,57,58,68,308,1
20181,CC,SB11201810014294,URBANO,No,A,ACADEMICO,311001105197,311001105197,11,11001,91330,BOGOTA,MIXTO,MANANA,BOGOTA D.C.,NO OFICIAL,INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,INST IP EDUCANDO LA JUVENTUD FUTURO DE COLOMBIA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1998-06-01,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,1 A 2,No,Si,Si,Si,A1,54.0,51.0,41,48,49,239,1
20181,TI,SB11201810008760,URBANO,No,B,ACADEMICO,317001001896,317001001896,17,17001,6023,CALDAS,MIXTO,COMPLETA,MANIZALES,NO OFICIAL,COL. SAN LUIS GONZAGA,COL. SAN LUIS GONZAGA,Si,17.0,17001.0,17.0,17001.0,CALDAS,CALDAS,PUBLICAR,ESTUDIANTE,2002-02-12,F,MANIZALES,MANIZALES,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,A2,59.0,54.0,48,49,59,265,1
20181,TI,SB11201810008760,URBANO,No,B,ACADEMICO,317001001896,317001001896,17,17001,6023,CALDAS,MIXTO,COMPLETA,MANIZALES,NO OFICIAL,COL. SAN LUIS GONZAGA,COL. SAN LUIS GONZAGA,Si,17.0,17001.0,17.0,17001.0,CALDAS,CALDAS,PUBLICAR,ESTUDIANTE,2002-02-12,F,MANIZALES,MANIZALES,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,A2,59.0,54.0,48,49,59,265,1
20181,CC,SB11201810050220,URBANO,No,A,ACADEMICO,368001006441,368001006441,68,68001,660696,SANTANDER,MIXTO,SABATINA,BUCARAMANGA,NO OFICIAL,COL ORIENTAL SIGLO XXI,COL ORIENTAL SIGLO XXI,Si,68.0,68001.0,68.0,68001.0,SANTANDER,SANTANDER,PUBLICAR,ESTUDIANTE,1998-11-25,M,BUCARAMANGA,BUCARAMANGA,COLOMBIA,COLOMBIA,No,UNO,EDUCACION PROFESIONAL INCOMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 1,1 A 2,No,No,No,No,A1,51.0,37.0,33,44,47,205,1
20181,TI,SB11201810027570,URBANO,Si,B,ACADEMICO,311001019941,311001019941,11,11001,19448,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO NUEVA GRANADA,COL NUEVA GRANADA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-03-22,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,POSTGRADO,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,85.0,81.0,78,73,73,385,1
20181,TI,SB11201810027570,URBANO,Si,B,ACADEMICO,311001019941,311001019941,11,11001,19448,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO NUEVA GRANADA,COL NUEVA GRANADA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-03-22,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,POSTGRADO,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,85.0,81.0,78,73,73,385,1
20181,CC,SB11201810027964,URBANO,No,A,ACADEMICO,311001106720,311001106720,11,11001,111112,BOGOTA,MIXTO,MANANA,BOGOTA D.C.,NO OFICIAL,CENT PANAMERICANO DE CAPACITACION SEDE RESTREPO,CENT PANAMERICANO DE CAPACITACION SEDE RESTREPO,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1993-06-22,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,SEIS O MAS,PRIMARIA INCOMPLETA,NINGUNO,ESTRATO 3,9 O MAS,No,Si,Si,Si,A-,41.0,31.0,27,36,53,185,1
20181,TI,SB11201810021364,URBANO,Si,B,ACADEMICO,311769000475,311769000475,11,11001,22632,BOGOTA,FEMENINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,ASPAEN GIMNASIO IRAGUA,ASPAEN GIMNASIO IRAGUA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-12-27,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,NAN,NAN,NAN,3 A 4,Si,Si,Desconocido,Si,B1,71.0,49.0,45,53,56,262,1
20181,TI,SB11201810021364,URBANO,Si,B,ACADEMICO,311769000475,311769000475,11,11001,22632,BOGOTA,FEMENINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,ASPAEN GIMNASIO IRAGUA,ASPAEN GIMNASIO IRAGUA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1999-12-27,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,NAN,NAN,NAN,3 A 4,Si,Si,Desconocido,Si,B1,71.0,49.0,45,53,56,262,1
20181,CE,SB11201810006995,URBANO,No,B,ACADEMICO,311848000341,311848000341,11,11001,25395,BOGOTA,MASCULINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,GIMN CAMPESTRE,GIMN CAMPESTRE,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-04-20,M,BOGOTA D.C.,BOGOTA D.C.,PORTUGAL,PORTUGAL,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 1,5 A 6,No,Si,Si,Si,B+,84.0,80.0,49,72,67,342,1
20181,CE,SB11201810006995,URBANO,No,B,ACADEMICO,311848000341,311848000341,11,11001,25395,BOGOTA,MASCULINO,COMPLETA,BOGOTA D.C.,NO OFICIAL,GIMN CAMPESTRE,GIMN CAMPESTRE,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-04-20,M,BOGOTA D.C.,BOGOTA D.C.,PORTUGAL,PORTUGAL,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 1,5 A 6,No,Si,Si,Si,B+,84.0,80.0,49,72,67,342,1
20181,TI,SB11201810024182,URBANO,No,B,ACADEMICO,376001000861,376001000861,76,76001,20024,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO DE SAN LUIS GONZAGA,COLEGIO DE SAN LUIS GONZAGA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-12,M,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 2,3 A 4,Si,Si,Si,Si,B1,70.0,70.0,67,66,64,335,1
